0	6.838653551	0.2	0.	0.
1	6.93085413	0.2	0.	0.
2	7.047526408	0.2	0.	0.
3	7.164469153	0.2	0.	0.
4	7.305925201	0.2	0.	0.
5	7.486511622	0.2	0.	0.
6	7.698441829	0.2	0.	0.
7	7.922276393	0.2	0.	0.
8	8.106850865	0.2	0.	0.
9	8.266592101	0.2	0.	0.
10	8.42341691	0.2	0.	0.
11	8.570606344	0.2	0.	0.
12	8.719398807	0.2	0.	0.
13	8.931678488	0.2	0.	0.
14	9.256765148	0.2	0.	0.
15	9.365965694	0.2	0.	0.
16	9.437828252	0.2	0.	0.
17	9.493128183	0.2	0.	0.
18	9.55251141	0.2	0.	0.
19	9.614957362	0.2	0.	0.
20	9.67288831	0.2	0.	0.
21	9.729209361	0.2	0.	0.
22	9.786825624	0.2	0.	0.
23	9.847739172	0.2	0.	0.
24	9.909586007	0.2	0.	0.
25	9.972936831	0.2	0.	0.
26	10.03893725	0.2	0.	0.
27	10.1088442	0.2	0.	0.
28	10.18365669	0.2	0.	0.
29	10.26180942	0.2	0.	0.
30	10.34137338	0.2	0.	0.
31	10.42451951	0.2	0.	0.
32	10.5268284	0.2	0.	0.
33	10.61168419	0.2	0.	0.
34	10.6385437	0.2	0.	0.
35	10.64293478	0.2	0.	0.
36	10.64874049	0.2	0.	0.
37	10.68132517	0.2	0.	0.
38	10.74183258	0.2	0.	0.
39	10.80803399	0.2	0.	0.
40	10.85770067	0.2	0.	0.
41	10.87043386	0.2	0.	0.
42	10.86503677	0.2	0.	0.
43	10.85571184	0.2	0.	0.
44	10.84611141	0.2	0.	0.
45	10.8398878	0.2	0.	0.
46	10.92334203	0.2	0.	0.
47	10.99792961	0.2	0.	0.
48	11.0175658	0.2	0.	0.
49	11.03031196	0.2	0.	0.
50	11.03873485	0.2	0.	0.
51	11.04540123	0.2	0.	0.
52	11.0523551	0.2	0.	0.
53	11.05901882	0.2	0.	0.
54	11.06461737	0.2	0.	0.
55	11.06843086	0.2	0.	0.
56	11.06972606	0.2	0.	0.
57	11.06406702	0.2	0.	0.
58	11.05064708	0.2	0.	0.
59	11.0328638	0.2	0.	0.
60	11.01411475	0.2	0.	0.
61	10.9977975	0.2	0.	0.
62	10.98631809	0.2	0.	0.
63	10.97721025	0.2	0.	0.
64	10.96790677	0.2	0.	0.
65	10.95596817	0.2	0.	0.
66	10.93707765	0.2	0.	0.
67	10.90977284	0.2	0.	0.
68	10.87910405	0.2	0.	0.
69	10.85021577	0.2	0.	0.
70	10.82411128	0.2	0.	0.
71	10.79790496	0.2	0.	0.
72	10.78849203	0.2	0.	0.
73	10.79334759	0.2	0.	0.
74	10.80327309	0.2	0.	0.
75	10.81541972	0.2	0.	0.
76	10.82693868	0.2	0.	0.
77	10.83498118	0.2	0.	0.
78	10.83110621	0.2	0.	0.
79	10.74463651	0.2	0.	0.
80	10.65880422	0.2	0.	0.
81	10.65616024	0.2	0.	0.
82	10.66591644	0.2	0.	0.
83	10.67627317	0.2	0.	0.
84	10.68031314	0.2	0.	0.
85	10.64637955	0.2	0.	0.
86	10.57640991	0.2	0.	0.
87	10.50096259	0.2	0.	0.
88	10.45059599	0.2	0.	0.
89	10.44416886	0.2	0.	0.
90	10.44410913	0.2	0.	0.
91	10.44404224	0.2	0.	0.
92	10.42489856	0.2	0.	0.
93	10.35970772	0.2	0.	0.
94	10.31337502	0.2	0.	0.
95	10.2148045	0.2	0.	0.
96	10.14335945	0.2	0.	0.
97	10.21817585	0.2	0.	0.
98	10.24494462	0.2	0.	0.
99	10.22473385	0.2	0.	0.
100	10.18421643	0.2	0.	0.
101	10.11852293	0.2	0.	0.
102	10.13778477	0.2	0.	0.
103	10.16555186	0.2	0.	0.
104	10.15468461	0.2	0.	0.
105	9.950934695	0.2	0.	0.
106	9.909782162	0.2	0.	0.
107	9.888368201	0.2	0.	0.
108	9.861038379	0.2	0.	0.
109	9.81676616	0.2	0.	0.
110	9.772928928	0.2	0.	0.
111	9.737405936	0.2	0.	0.
112	9.707043687	0.2	0.	0.
113	9.679508155	0.2	0.	0.
114	9.652904787	0.2	0.	0.
115	9.62533903	0.2	0.	0.
