0	7.987067507	0.2	0.	0.
1	7.98466266	0.2	0.	0.
2	8.105587142	0.2	0.	0.
3	8.440518084	0.2	0.	0.
4	8.7106074	0.2	0.	0.
5	8.890366584	0.2	0.	0.
6	9.002857508	0.2	0.	0.
7	9.021739303	0.2	0.	0.
8	9.086715756	0.2	0.	0.
9	9.264140567	0.2	0.	0.
10	9.458776632	0.2	0.	0.
11	9.606239822	0.2	0.	0.
12	9.742220129	0.2	0.	0.
13	9.885031147	0.2	0.	0.
14	10.04032032	0.2	0.	0.
15	10.20869076	0.2	0.	0.
16	10.41980116	0.2	0.	0.
17	10.72410678	0.2	0.	0.
18	10.6920836	0.2	0.	0.
19	10.61664119	0.2	0.	0.
20	10.6635997	0.2	0.	0.
21	10.74919879	0.2	0.	0.
22	10.86017984	0.2	0.	0.
23	10.98328424	0.2	0.	0.
24	11.14449983	0.2	0.	0.
25	11.35249006	0.2	0.	0.
26	11.47777256	0.2	0.	0.
27	11.56770919	0.2	0.	0.
28	11.64403837	0.2	0.	0.
29	11.72038942	0.2	0.	0.
30	11.7970498	0.2	0.	0.
31	11.87034093	0.2	0.	0.
32	11.94022473	0.2	0.	0.
33	12.00666627	0.2	0.	0.
34	12.06986427	0.2	0.	0.
35	12.13030206	0.2	0.	0.
36	12.18846298	0.2	0.	0.
37	12.24483041	0.2	0.	0.
38	12.29884566	0.2	0.	0.
39	12.3488796	0.2	0.	0.
40	12.39713185	0.2	0.	0.
41	12.44602749	0.2	0.	0.
42	12.4979916	0.2	0.	0.
43	12.5558476	0.2	0.	0.
44	12.6350852	0.2	0.	0.
45	12.715715	0.2	0.	0.
46	12.76063756	0.2	0.	0.
47	12.77233452	0.2	0.	0.
48	12.791854	0.2	0.	0.
49	12.85620157	0.2	0.	0.
50	12.92453894	0.2	0.	0.
51	12.94299264	0.2	0.	0.
52	12.93576562	0.2	0.	0.
53	12.9278015	0.2	0.	0.
54	12.93450509	0.2	0.	0.
55	12.97566468	0.2	0.	0.
56	13.01553465	0.2	0.	0.
57	13.05411195	0.2	0.	0.
58	13.08837334	0.2	0.	0.
59	13.10258166	0.2	0.	0.
60	13.03294594	0.2	0.	0.
61	13.03658122	0.2	0.	0.
62	13.04525025	0.2	0.	0.
63	13.06064758	0.2	0.	0.
64	13.10246351	0.2	0.	0.
65	13.18590913	0.2	0.	0.
66	13.16810589	0.2	0.	0.
67	13.14492915	0.2	0.	0.
68	13.12621769	0.2	0.	0.
69	13.12426432	0.2	0.	0.
70	13.16840139	0.2	0.	0.
71	13.18709553	0.2	0.	0.
72	13.1387401	0.2	0.	0.
73	13.10512077	0.2	0.	0.
74	13.09811099	0.2	0.	0.
75	13.0938066	0.2	0.	0.
76	13.08811235	0.2	0.	0.
