0	7.987067507
1	7.98466266
2	8.105587142
3	8.440518084
4	8.7106074
5	8.890366584
6	9.002857508
7	9.021739303
8	9.086715756
9	9.264140567
10	9.458776632
11	9.606239822
12	9.742220129
13	9.885031147
14	10.04032032
15	10.20869076
16	10.41980116
17	10.72410678
18	10.6920836
19	10.61664119
20	10.6635997
21	10.74919879
22	10.86017984
23	10.98328424
24	11.14449983
25	11.35249006
26	11.47777256
27	11.56770919
28	11.64403837
29	11.72038942
30	11.7970498
31	11.87034093
32	11.94022473
33	12.00666627
34	12.06986427
35	12.13030206
36	12.18846298
37	12.24483041
38	12.29884566
39	12.3488796
40	12.39713185
41	12.44602749
42	12.4979916
43	12.5558476
44	12.6350852
45	12.715715
46	12.76063756
47	12.77233452
48	12.791854
49	12.85620157
50	12.92453894
51	12.94299264
52	12.93576562
53	12.9278015
54	12.93450509
55	12.97566468
56	13.01553465
57	13.05411195
58	13.08837334
59	13.10258166
60	13.03294594
61	13.03658122
62	13.04525025
63	13.06064758
64	13.10246351
65	13.18590913
66	13.16810589
67	13.14492915
68	13.12621769
69	13.12426432
70	13.16840139
71	13.18709553
72	13.1387401
73	13.10512077
74	13.09811099
75	13.0938066
76	13.08811235
77	13.07540599
78	13.05661245
79	13.03983282
80	13.14862106
81	13.12955046
82	13.08643124
83	13.04466248
84	13.00287207
85	12.96878325
86	12.94648742
87	12.92749799
88	12.9158193
89	12.92055106
90	12.96067119
91	12.99159007
92	12.94905446
93	12.88423789
94	12.88353869
95	12.87980794
96	12.84131843
97	12.79262313
98	12.76857139
99	12.83567054
100	12.81540578
101	12.7697593
102	12.70865569
103	12.64200132
104	12.57689761
105	12.55005758
106	12.53175341
107	12.52196859
108	12.53067844
109	12.54907447
110	12.49448338
111	12.43850182
112	12.38250194
113	12.36551713
114	12.36287114
115	12.35719623
116	12.31908237
117	12.27132902
118	12.2723665
119	12.26027991
120	12.21314985
121	12.14819737
122	12.07927873
123	12.01621501
124	11.9710957
125	11.93223367
126	11.89913426
127	11.87481051
128	11.86227547
129	11.88589299
130	11.93369653
131	11.89228922
132	11.81056203
133	11.70349476
134	11.67816034
135	11.66476064
136	11.6465864
137	11.62307135
138	11.55012723
139	11.38462062
140	11.36668694
141	11.35940829
142	11.35387494
143	11.34117712
144	11.31348463
145	11.27345396
146	11.22890783
147	11.18768845
148	11.15763806
149	11.14165516
150	11.11555522
151	11.07530656
152	11.02949831
153	10.98669385
154	10.94890957
155	10.91238589
156	10.87581642
157	10.83789482
158	10.79715058
159	10.74461432
160	10.69008689
161	10.65365613
162	10.64267498
163	10.63293532
164	10.61454255
165	10.5788238
166	10.52672383
167	10.47009653
168	10.4197325
169	10.37572849
170	10.34569969
171	10.32117038
172	10.29640802
173	10.26597578
174	10.2296622
175	10.18983431
176	10.1485563
177	10.10789236
178	10.0697322
179	10.03351358
180	9.997361311
181	9.959456676
182	9.916506479
183	9.881153727
184	9.865079576
185	9.853199411
186	9.828837073
187	9.775316399
188	9.657412439
189	9.597444141
190	9.567511402
191	9.557183844
192	9.581623391
193	9.579017665
194	9.564170297
195	9.54247221
196	9.516729328
197	9.485677003
198	9.285967586
199	9.282003024
200	9.279917188
201	9.279106778
202	9.278968496
203	9.283494601
204	9.24745636
205	9.181189593
206	9.130323441
207	9.132140241
208	9.142897987
209	9.075316114
210	8.968245869
211	8.902506744
212	9.099012186
213	9.01819038
214	8.961901626
215	8.915065063
216	8.890520233
217	8.904926798
218	8.915849247
219	8.899835273
220	8.871545069
221	8.838241845
222	8.807188811
223	8.783863134
224	8.761608054
225	8.742754652
226	8.732005796
227	8.727323455
228	8.720496933
229	8.710310019
230	8.69803662
231	8.684810408
232	8.671765056
233	8.659344718
234	8.646248872
235	8.633011185
236	8.620327739
237	8.608894617
238	8.598307967
239	8.587216494
240	8.577002325
241	8.569145532
242	8.565126187
243	8.564273202
244	8.563800265
245	8.56346502
246	8.563055225
247	8.562358513
248	8.560207467
249	8.556456548
250	8.552354022
251	8.549148155
252	8.548062492
253	8.54823461
254	8.548580849
255	8.548968271
256	8.549263936
257	8.549235594
258	8.54700663
259	8.543021934
260	8.538757822
261	8.535690609
262	8.535051581
263	8.535211724
264	8.535496942
265	8.535840766
266	8.536176728
267	8.536464558
268	8.536799886
269	8.537144089
270	8.537430699
271	8.537593245
272	8.537299227
273	8.535706766
274	8.533233672
275	8.530417269
276	8.527794881
277	8.525432524
278	8.522652324
279	8.519929889
280	8.517802546
281	8.516807617
282	8.516893665
283	8.517205252
284	8.517594599
285	8.517928768
286	8.518074818
287	8.51490994
288	8.507043085
289	8.497450498
290	8.489110498
291	8.485001402
292	8.486488238
293	8.490961817
294	8.49632667
295	8.500511314
296	8.501622531
297	8.501465216
298	8.501130736
299	8.500650222
300	8.500054799
301	8.498955062
302	8.496191204
303	8.492468266
304	8.488657685
305	8.485630895
306	8.484256277
307	8.483911162
308	8.483636017
309	8.483443276
310	8.483345372
311	8.483500564
312	8.484382356
313	8.4856422
314	8.486840618
315	8.487538133
316	8.486623321
317	8.482711425
318	8.477270651
319	8.471921834
320	8.468285808
321	8.467605707
322	8.46765358
323	8.467725468
324	8.467790105
325	8.467813718
326	8.466883463
327	8.464817631
328	8.46240278
329	8.460425467
330	8.459669087
331	8.459800931
332	8.460088184
333	8.460418066
334	8.460677795
335	8.460664752
336	8.457376986
337	8.45116604
338	8.444452705
339	8.43965777
340	8.43896241
341	8.441341869
342	8.445102792
343	8.44885567
344	8.451210995
345	8.451422136
346	8.451258744
347	8.450965164
348	8.450558145
349	8.450054439
350	8.448991736
351	8.446110551
352	8.442379811
353	8.438963125
354	8.4370241
355	8.436907062
